URL
https://www.cnn.com/us/live-news/east-palestine-ohio-train-disaster-2-22-23/index.html,
https://www.ndtv.com/world-news/japan-airlines-plane-brings-300-passengers-back-to-starting-point-after-7-hour-nightmare-3806678#pfrom=home-ndtv_ustrending,
https://www.cnn.com/2023/02/23/us/florida-orange-county-shooting-thursday/index.html,
https://www.cnn.com/2023/02/22/us/american-airlines-flight-diversion-disruptive-passenger/index.html,
https://www.ndtv.com/india-news/hindenburg-adani-group-one-day-i-might-actually-buy-adani-shares-swaminathan-aiyar-3806603#pfrom=home-ndtv_ustrending
